timestamp,mse_error,threshold,is_anomaly,lat,lon,alt
2026-04-24 10:24:32.525,0.291562,3.403265,0,47.397971,8.546164,-0.001
2026-04-24 10:24:32.699,0.291751,3.403265,0,47.397971,8.546164,-0.001
2026-04-24 10:24:32.893,0.292143,3.403265,0,47.397971,8.546164,-0.002
2026-04-24 10:24:33.061,0.297014,3.403265,0,47.397971,8.546164,-0.004
2026-04-24 10:24:33.315,0.297220,3.403265,0,47.397971,8.546164,-0.004
2026-04-24 10:24:33.454,0.293499,3.403265,0,47.397971,8.546164,-0.006
2026-04-24 10:24:33.601,0.292520,3.403265,0,47.397971,8.546164,-0.008
2026-04-24 10:24:33.757,0.297076,3.403265,0,47.397971,8.546164,-0.008
2026-04-24 10:24:33.896,0.300673,3.403265,0,47.397971,8.546164,-0.010
2026-04-24 10:24:34.009,0.303328,3.403265,0,47.397971,8.546164,-0.011
2026-04-24 10:24:34.167,0.308637,3.403265,0,47.397971,8.546164,-0.013
2026-04-24 10:24:34.355,0.311416,3.403265,0,47.397971,8.546164,-0.013
2026-04-24 10:24:34.528,0.305081,3.403265,0,47.397971,8.546164,-0.015
2026-04-24 10:24:34.724,0.295493,3.403265,0,47.397971,8.546164,-0.016
2026-04-24 10:24:34.905,0.293316,3.403265,0,47.397971,8.546164,-0.016
2026-04-24 10:24:35.105,0.302803,3.403265,0,47.397971,8.546164,-0.018
2026-04-24 10:24:35.386,0.306514,3.403265,0,47.397971,8.546164,-0.018
2026-04-24 10:24:35.526,0.308192,3.403265,0,47.397971,8.546164,-0.019
2026-04-24 10:24:35.704,0.310208,3.403265,0,47.397971,8.546164,-0.020
2026-04-24 10:24:35.846,0.312031,3.403265,0,47.397971,8.546164,-0.021
2026-04-24 10:24:35.988,0.309116,3.403265,0,47.397971,8.546164,-0.023
2026-04-24 10:24:36.119,0.302806,3.403265,0,47.397971,8.546164,-0.024
2026-04-24 10:24:36.239,0.300133,3.403265,0,47.397971,8.546164,-0.024
2026-04-24 10:24:36.423,0.297950,3.403265,0,47.397971,8.546164,-0.024
2026-04-24 10:24:36.596,0.297794,3.403265,0,47.397971,8.546164,-0.024
2026-04-24 10:24:36.737,0.298997,3.403265,0,47.397971,8.546164,-0.025
2026-04-24 10:24:36.898,0.298671,3.403265,0,47.397971,8.546164,-0.025
2026-04-24 10:24:37.053,0.301651,3.403265,0,47.397971,8.546164,-0.025
2026-04-24 10:24:37.192,0.308777,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:37.341,0.303397,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:37.499,0.308749,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:37.643,0.306802,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:37.781,0.312010,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:37.933,0.310857,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:38.122,0.306997,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:38.239,0.303846,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:38.440,0.301301,3.403265,0,47.397971,8.546164,-0.027
2026-04-24 10:24:38.593,0.299096,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:38.765,0.303265,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:38.883,0.308480,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:39.033,0.309346,3.403265,0,47.397971,8.546164,-0.026
2026-04-24 10:24:39.212,0.310689,3.403265,0,47.397971,8.546164,-0.025
2026-04-24 10:24:39.342,0.306893,3.403265,0,47.397971,8.546164,-2.585
2026-04-24 10:24:39.472,0.305170,3.403265,0,47.397971,8.546164,-2.582
2026-04-24 10:24:39.616,0.301507,3.403265,0,47.397971,8.546164,-2.582
2026-04-24 10:24:39.744,0.307063,3.403265,0,47.397971,8.546164,-2.581
2026-04-24 10:24:39.889,0.303184,3.403265,0,47.397971,8.546164,-2.581
2026-04-24 10:24:40.024,0.306754,3.403265,0,47.397971,8.546164,-2.579
2026-04-24 10:24:40.187,0.308720,3.403265,0,47.397971,8.546164,-2.579
2026-04-24 10:24:40.389,0.313230,3.403265,0,47.397971,8.546164,-2.574
2026-04-24 10:24:40.546,0.314991,3.403265,0,47.397971,8.546164,-2.571
2026-04-24 10:24:40.732,0.315550,3.403265,0,47.397971,8.546164,-2.569
2026-04-24 10:24:40.894,0.313764,3.403265,0,47.397971,8.546164,-2.568
2026-04-24 10:24:41.025,0.320935,3.403265,0,47.397971,8.546164,-2.566
2026-04-24 10:24:41.147,0.330002,3.403265,0,47.397971,8.546164,-2.565
2026-04-24 10:24:41.284,0.332708,3.403265,0,47.397971,8.546164,-2.563
2026-04-24 10:24:41.448,0.332879,3.403265,0,47.397971,8.546164,-2.563
2026-04-24 10:24:41.640,0.339540,3.403265,0,47.397971,8.546164,-2.559
2026-04-24 10:24:41.808,0.332835,3.403265,0,47.397971,8.546164,-2.551
2026-04-24 10:24:41.980,0.338254,3.403265,0,47.397971,8.546164,-2.550
2026-04-24 10:24:42.124,0.342782,3.403265,0,47.397971,8.546164,-2.547
2026-04-24 10:24:42.283,0.351766,3.403265,0,47.397971,8.546164,-2.546
2026-04-24 10:24:42.611,0.358223,3.403265,0,47.397971,8.546164,-2.544
2026-04-24 10:24:42.745,0.358576,3.403265,0,47.397971,8.546164,-2.542
2026-04-24 10:24:42.884,0.361608,3.403265,0,47.397971,8.546164,-2.540
2026-04-24 10:24:43.081,0.366794,3.403265,0,47.397971,8.546164,-2.536
2026-04-24 10:24:43.205,0.367545,3.403265,0,47.397971,8.546164,-2.536
2026-04-24 10:24:43.344,0.371654,3.403265,0,47.397971,8.546164,-2.536
2026-04-24 10:24:43.481,0.376520,3.403265,0,47.397971,8.546164,-2.536
2026-04-24 10:24:43.680,0.376870,3.403265,0,47.397971,8.546164,-2.532
2026-04-24 10:24:43.815,0.379801,3.403265,0,47.397971,8.546164,-2.530
2026-04-24 10:24:44.005,0.384934,3.403265,0,47.397971,8.546164,-2.530
2026-04-24 10:24:44.280,0.389824,3.403265,0,47.397971,8.546164,-2.527
2026-04-24 10:24:44.482,0.397015,3.403265,0,47.397971,8.546164,-2.524
2026-04-24 10:24:44.692,0.398532,3.403265,0,47.397971,8.546164,-2.524
2026-04-24 10:24:44.847,0.401210,3.403265,0,47.397971,8.546164,-2.523
2026-04-24 10:24:45.036,0.403450,3.403265,0,47.397971,8.546164,-2.519
2026-04-24 10:24:45.280,0.408397,3.403265,0,47.397971,8.546164,-2.518
2026-04-24 10:24:45.417,0.415577,3.403265,0,47.397971,8.546164,-2.516
2026-04-24 10:24:45.604,0.421706,3.403265,0,47.397971,8.546164,-2.516
2026-04-24 10:24:45.771,0.413918,3.403265,0,47.397971,8.546164,-2.513
2026-04-24 10:24:45.941,0.411213,3.403265,0,47.397971,8.546164,-2.507
2026-04-24 10:24:46.110,0.410932,3.403265,0,47.397971,8.546164,-2.505
2026-04-24 10:24:46.259,0.421790,3.403265,0,47.397971,8.546164,-2.502
2026-04-24 10:24:46.418,0.422624,3.403265,0,47.397971,8.546164,-2.501
2026-04-24 10:24:46.636,0.433262,3.403265,0,47.397971,8.546164,-2.501
2026-04-24 10:24:46.767,0.441920,3.403265,0,47.397971,8.546164,-2.499
2026-04-24 10:24:46.889,0.454003,3.403265,0,47.397971,8.546164,-2.497
2026-04-24 10:24:47.093,0.462773,3.403265,0,47.397971,8.546164,-2.497
2026-04-24 10:24:47.246,0.455192,3.403265,0,47.397971,8.546164,-2.493
2026-04-24 10:24:47.390,0.450685,3.403265,0,47.397971,8.546164,-2.493
2026-04-24 10:24:47.595,0.447959,3.403265,0,47.397971,8.546164,-2.488
2026-04-24 10:24:47.814,0.444601,3.403265,0,47.397971,8.546164,-2.484
2026-04-24 10:24:48.039,0.448395,3.403265,0,47.397971,8.546164,-2.484
2026-04-24 10:24:48.256,0.448704,3.403265,0,47.397971,8.546164,-2.479
2026-04-24 10:24:48.503,0.453099,3.403265,0,47.397971,8.546164,-2.479
2026-04-24 10:24:48.696,0.446733,3.403265,0,47.397971,8.546164,-2.476
2026-04-24 10:24:48.881,0.442589,3.403265,0,47.397971,8.546164,-2.476
2026-04-24 10:24:49.045,0.442363,3.403265,0,47.397971,8.546164,-2.473
2026-04-24 10:24:49.177,0.441478,3.403265,0,47.397971,8.546164,-2.473
2026-04-24 10:24:49.361,0.440520,3.403265,0,47.397971,8.546164,-2.473
2026-04-24 10:24:49.514,0.438808,3.403265,0,47.397971,8.546164,-2.471
2026-04-24 10:24:49.769,0.450827,3.403265,0,47.397971,8.546164,-2.471
2026-04-24 10:24:49.959,0.458797,3.403265,0,47.397971,8.546164,-2.468
2026-04-24 10:24:50.175,0.463325,3.403265,0,47.397971,8.546164,-2.468
2026-04-24 10:24:50.339,0.464158,3.403265,0,47.397971,8.546164,-2.468
2026-04-24 10:24:50.471,0.466727,3.403265,0,47.397971,8.546164,-2.467
2026-04-24 10:24:50.665,0.464644,3.403265,0,47.397971,8.546164,-2.462
2026-04-24 10:24:50.841,0.463874,3.403265,0,47.397971,8.546164,-2.458
2026-04-24 10:24:51.140,0.463253,3.403265,0,47.397971,8.546164,-2.458
2026-04-24 10:24:51.262,0.453138,3.403265,0,47.397971,8.546164,-2.452
2026-04-24 10:24:51.453,0.458312,3.403265,0,47.397971,8.546164,-2.448
2026-04-24 10:24:51.585,0.459383,3.403265,0,47.397971,8.546164,-2.448
2026-04-24 10:24:51.856,0.460256,3.403265,0,47.397971,8.546164,-2.444
2026-04-24 10:24:52.058,0.449869,3.403265,0,47.397971,8.546164,-2.444
2026-04-24 10:24:52.315,0.443275,3.403265,0,47.397971,8.546164,-2.440
2026-04-24 10:24:52.453,0.443783,3.403265,0,47.397971,8.546164,-2.434
2026-04-24 10:24:52.580,0.440882,3.403265,0,47.397971,8.546164,-2.432
2026-04-24 10:24:52.784,0.437273,3.403265,0,47.397971,8.546164,-2.432
2026-04-24 10:24:52.955,0.497412,3.403265,0,47.397971,8.546164,-2.428
2026-04-24 10:24:53.110,0.629378,3.403265,0,47.397971,8.546164,-2.423
2026-04-24 10:24:53.247,0.741895,3.403265,0,47.397971,8.546164,-2.419
2026-04-24 10:24:53.381,0.824486,3.403265,0,47.397971,8.546164,-2.415
2026-04-24 10:24:53.620,0.848192,3.403265,0,47.397971,8.546164,-2.412
2026-04-24 10:24:53.846,0.917832,3.403265,0,47.397971,8.546164,-2.412
2026-04-24 10:24:54.104,0.994131,3.403265,0,47.397971,8.546164,-2.408
2026-04-24 10:24:54.225,1.076894,3.403265,0,47.397971,8.546164,-2.408
2026-04-24 10:24:54.479,1.185387,3.403265,0,47.397971,8.546164,-2.406
2026-04-24 10:24:54.702,1.221322,3.403265,0,47.397971,8.546164,-2.394
2026-04-24 10:24:54.874,1.256806,3.403265,0,47.397971,8.546164,-2.389
2026-04-24 10:24:55.092,1.289880,3.403265,0,47.397971,8.546164,-2.389
2026-04-24 10:24:55.345,1.311948,3.403265,0,47.397971,8.546164,-2.381
2026-04-24 10:24:55.501,1.320826,3.403265,0,47.397971,8.546164,-2.376
2026-04-24 10:24:55.666,1.313697,3.403265,0,47.397971,8.546164,-2.371
2026-04-24 10:24:55.831,1.281562,3.403265,0,47.397971,8.546164,-2.360
2026-04-24 10:24:56.148,1.260782,3.403265,0,47.397971,8.546164,-2.360
2026-04-24 10:24:56.310,1.245758,3.403265,0,47.397971,8.546164,-2.353
2026-04-24 10:24:56.445,1.233904,3.403265,0,47.397971,8.546164,-2.348
2026-04-24 10:24:56.588,1.236186,3.403265,0,47.397971,8.546164,-2.334
2026-04-24 10:24:56.768,1.251222,3.403265,0,47.397971,8.546164,-2.331
2026-04-24 10:24:56.907,1.273329,3.403265,0,47.397971,8.546164,-2.317
2026-04-24 10:24:57.078,1.307186,3.403265,0,47.397971,8.546163,-2.307
2026-04-24 10:24:57.206,1.338478,3.403265,0,47.397971,8.546163,-2.307
2026-04-24 10:24:57.357,1.363394,3.403265,0,47.397971,8.546163,-2.292
2026-04-24 10:24:57.522,1.397695,3.403265,0,47.397971,8.546163,-2.270
2026-04-24 10:24:57.891,1.418453,3.403265,0,47.397971,8.546163,-2.270
2026-04-24 10:24:58.153,1.429278,3.403265,0,47.397971,8.546163,-2.250
2026-04-24 10:24:58.371,1.440246,3.403265,0,47.397971,8.546163,-2.241
2026-04-24 10:24:58.612,1.448181,3.403265,0,47.397971,8.546163,-2.241
2026-04-24 10:24:58.923,1.461335,3.403265,0,47.397971,8.546163,-2.230
2026-04-24 10:24:59.191,1.465193,3.403265,0,47.397971,8.546163,-2.207
2026-04-24 10:24:59.352,1.470174,3.403265,0,47.397971,8.546163,-2.186
2026-04-24 10:24:59.502,1.477126,3.403265,0,47.397971,8.546163,-2.186
2026-04-24 10:24:59.703,1.482899,3.403265,0,47.397971,8.546163,-2.170
2026-04-24 10:24:59.915,1.479082,3.403265,0,47.397971,8.546163,-2.165
2026-04-24 10:25:00.028,1.477639,3.403265,0,47.397971,8.546163,-2.155
2026-04-24 10:25:00.155,1.477875,3.403265,0,47.397971,8.546163,-2.144
2026-04-24 10:25:00.320,1.485694,3.403265,0,47.397971,8.546163,-2.134
2026-04-24 10:25:00.441,1.487913,3.403265,0,47.397971,8.546163,-2.108
2026-04-24 10:25:00.610,1.486989,3.403265,0,47.397971,8.546163,-2.076
2026-04-24 10:25:00.810,1.487659,3.403265,0,47.397971,8.546163,-2.076
2026-04-24 10:25:01.024,1.487941,3.403265,0,47.397971,8.546163,-2.063
2026-04-24 10:25:01.170,1.484849,3.403265,0,47.397971,8.546163,-2.043
2026-04-24 10:25:01.285,1.482867,3.403265,0,47.397971,8.546163,-2.024
2026-04-24 10:25:01.406,1.485336,3.403265,0,47.397971,8.546163,-1.987
2026-04-24 10:25:01.555,1.493577,3.403265,0,47.397971,8.546163,-1.964
2026-04-24 10:25:01.773,1.481807,3.403265,0,47.397971,8.546163,-1.948
2026-04-24 10:25:01.919,1.476694,3.403265,0,47.397971,8.546163,-1.908
2026-04-24 10:25:02.084,1.466558,3.403265,0,47.397971,8.546163,-1.892
2026-04-24 10:25:02.207,1.457280,3.403265,0,47.397971,8.546163,-1.873
2026-04-24 10:25:02.363,1.402065,3.403265,0,47.397971,8.546163,-1.835
2026-04-24 10:25:02.549,1.312011,3.403265,0,47.397971,8.546163,-1.811
2026-04-24 10:25:02.711,1.218693,3.403265,0,47.397971,8.546163,-1.781
2026-04-24 10:25:02.920,1.162757,3.403265,0,47.397971,8.546163,-1.765
2026-04-24 10:25:03.058,1.118272,3.403265,0,47.397971,8.546163,-1.743
2026-04-24 10:25:03.216,1.065644,3.403265,0,47.397971,8.546163,-1.720
2026-04-24 10:25:03.444,1.032567,3.403265,0,47.397971,8.546163,-1.704
2026-04-24 10:25:03.592,0.974735,3.403265,0,47.397971,8.546163,-1.681
2026-04-24 10:25:03.783,0.945968,3.403265,0,47.397971,8.546163,-1.667
2026-04-24 10:25:03.956,0.915074,3.403265,0,47.397971,8.546163,-1.667
2026-04-24 10:25:04.162,0.878709,3.403265,0,47.397971,8.546163,-1.632
2026-04-24 10:25:04.283,0.846148,3.403265,0,47.397971,8.546163,-1.619
2026-04-24 10:25:04.489,0.811007,3.403265,0,47.397971,8.546163,-1.619
2026-04-24 10:25:04.693,0.788381,3.403265,0,47.397971,8.546163,-1.596
2026-04-24 10:25:04.874,0.784256,3.403265,0,47.397971,8.546163,-1.581
2026-04-24 10:25:05.034,0.779939,3.403265,0,47.397971,8.546163,-1.581
2026-04-24 10:25:05.184,0.776101,3.403265,0,47.397971,8.546163,-1.567
2026-04-24 10:25:05.315,0.772295,3.403265,0,47.397971,8.546163,-1.567
2026-04-24 10:25:05.485,0.770358,3.403265,0,47.397971,8.546163,-1.553
2026-04-24 10:25:05.637,0.759187,3.403265,0,47.397971,8.546163,-1.527
2026-04-24 10:25:05.775,0.755452,3.403265,0,47.397971,8.546163,-1.527
2026-04-24 10:25:05.950,0.742512,3.403265,0,47.397971,8.546163,-1.508
2026-04-24 10:25:06.104,0.729529,3.403265,0,47.397971,8.546163,-1.496
2026-04-24 10:25:06.246,0.725599,3.403265,0,47.397971,8.546163,-1.475
2026-04-24 10:25:06.384,0.712327,3.403265,0,47.397971,8.546163,-1.457
2026-04-24 10:25:06.546,0.700541,3.403265,0,47.397971,8.546163,-1.437
2026-04-24 10:25:06.716,0.687760,3.403265,0,47.397971,8.546163,-1.426
2026-04-24 10:25:06.913,0.677964,3.403265,0,47.397971,8.546163,-1.394
2026-04-24 10:25:07.064,0.654059,3.403265,0,47.397971,8.546163,-1.374
2026-04-24 10:25:07.199,0.632669,3.403265,0,47.397971,8.546163,-1.374
2026-04-24 10:25:07.323,0.612935,3.403265,0,47.397971,8.546163,-1.361
2026-04-24 10:25:07.448,0.600823,3.403265,0,47.397971,8.546163,-1.342
2026-04-24 10:25:07.597,0.588616,3.403265,0,47.397971,8.546163,-1.324
2026-04-24 10:25:07.756,0.578515,3.403265,0,47.397971,8.546163,-1.312
2026-04-24 10:25:07.877,0.563810,3.403265,0,47.397971,8.546163,-1.284
2026-04-24 10:25:08.028,0.545243,3.403265,0,47.397971,8.546163,-1.263
2026-04-24 10:25:08.154,0.528564,3.403265,0,47.397971,8.546163,-1.251
2026-04-24 10:25:08.298,0.511551,3.403265,0,47.397971,8.546163,-1.239
2026-04-24 10:25:08.431,0.510319,3.403265,0,47.397971,8.546163,-1.203
2026-04-24 10:25:08.568,0.505181,3.403265,0,47.397971,8.546163,-1.197
2026-04-24 10:25:08.721,0.490335,3.403265,0,47.397971,8.546163,-1.197
2026-04-24 10:25:08.870,0.487215,3.403265,0,47.397971,8.546163,-1.165
2026-04-24 10:25:09.021,0.476800,3.403265,0,47.397971,8.546163,-1.148
2026-04-24 10:25:09.184,0.462658,3.403265,0,47.397971,8.546163,-1.137
2026-04-24 10:25:09.351,0.457394,3.403265,0,47.397971,8.546163,-1.115
2026-04-24 10:25:09.501,0.444896,3.403265,0,47.397971,8.546163,-1.108
2026-04-24 10:25:09.653,0.442309,3.403265,0,47.397971,8.546163,-1.078
2026-04-24 10:25:09.813,0.432014,3.403265,0,47.397971,8.546163,-1.078
2026-04-24 10:25:09.940,0.432407,3.403265,0,47.397971,8.546163,-1.060
2026-04-24 10:25:10.082,0.431892,3.403265,0,47.397971,8.546163,-1.048
2026-04-24 10:25:10.231,0.435900,3.403265,0,47.397971,8.546163,-1.037
2026-04-24 10:25:10.384,0.424508,3.403265,0,47.397971,8.546163,-1.021
2026-04-24 10:25:10.553,0.417702,3.403265,0,47.397971,8.546163,-1.021
2026-04-24 10:25:10.693,0.411207,3.403265,0,47.397971,8.546163,-1.011
2026-04-24 10:25:10.813,0.414380,3.403265,0,47.397971,8.546163,-1.001
2026-04-24 10:25:11.030,0.415300,3.403265,0,47.397971,8.546163,-1.001
2026-04-24 10:25:11.181,0.405086,3.403265,0,47.397971,8.546163,-0.990
2026-04-24 10:25:11.323,0.397648,3.403265,0,47.397971,8.546163,-0.990
2026-04-24 10:25:11.445,0.396579,3.403265,0,47.397971,8.546163,-0.941
2026-04-24 10:25:11.614,0.402774,3.403265,0,47.397971,8.546163,-0.930
2026-04-24 10:25:11.786,0.405342,3.403265,0,47.397971,8.546163,-0.920
2026-04-24 10:25:11.935,0.401162,3.403265,0,47.397971,8.546163,-0.904
2026-04-24 10:25:12.082,0.399160,3.403265,0,47.397971,8.546163,-0.904
2026-04-24 10:25:12.215,0.400941,3.403265,0,47.397971,8.546163,-0.895
2026-04-24 10:25:12.339,0.404406,3.403265,0,47.397971,8.546163,-0.878
2026-04-24 10:25:12.528,0.406874,3.403265,0,47.397971,8.546163,-0.878
2026-04-24 10:25:12.643,0.404979,3.403265,0,47.397971,8.546163,-0.851
2026-04-24 10:25:12.808,0.405958,3.403265,0,47.397971,8.546163,-0.823
2026-04-24 10:25:12.996,0.401626,3.403265,0,47.397971,8.546163,-0.807
2026-04-24 10:25:13.196,0.400253,3.403265,0,47.397971,8.546163,-0.802
2026-04-24 10:25:13.366,0.405435,3.403265,0,47.397971,8.546163,-0.793
2026-04-24 10:25:13.569,0.402477,3.403265,0,47.397971,8.546163,-0.767
2026-04-24 10:25:13.728,0.400193,3.403265,0,47.397971,8.546163,-0.763
2026-04-24 10:25:13.857,0.400643,3.403265,0,47.397971,8.546163,-0.747
2026-04-24 10:25:14.007,0.404557,3.403265,0,47.397971,8.546163,-0.739
2026-04-24 10:25:14.117,0.407476,3.403265,0,47.397971,8.546163,-0.726
2026-04-24 10:25:14.298,0.415846,3.403265,0,47.397971,8.546163,-0.717
2026-04-24 10:25:14.431,0.421800,3.403265,0,47.397971,8.546163,-0.717
2026-04-24 10:25:14.567,0.425230,3.403265,0,47.397971,8.546163,-0.712
2026-04-24 10:25:14.722,0.427673,3.403265,0,47.397971,8.546163,-0.708
2026-04-24 10:25:14.854,0.438180,3.403265,0,47.397971,8.546163,-0.681
2026-04-24 10:25:14.977,0.449769,3.403265,0,47.397971,8.546163,-0.659
2026-04-24 10:25:15.117,0.456460,3.403265,0,47.397971,8.546163,-0.651
2026-04-24 10:25:15.251,0.460965,3.403265,0,47.397971,8.546163,-0.638
2026-04-24 10:25:15.401,0.465896,3.403265,0,47.397971,8.546163,-0.638
2026-04-24 10:25:15.546,0.463402,3.403265,0,47.397971,8.546163,-0.610
2026-04-24 10:25:15.670,0.470488,3.403265,0,47.397971,8.546163,-0.602
2026-04-24 10:25:15.824,0.471199,3.403265,0,47.397971,8.546163,-0.597
2026-04-24 10:25:16.006,0.466077,3.403265,0,47.397971,8.546163,-0.593
2026-04-24 10:25:16.132,0.461933,3.403265,0,47.397971,8.546163,-0.586
2026-04-24 10:25:16.264,0.460018,3.403265,0,47.397971,8.546163,-0.581
2026-04-24 10:25:16.417,0.466479,3.403265,0,47.397971,8.546163,-0.567
2026-04-24 10:25:16.564,0.464690,3.403265,0,47.397971,8.546163,-0.550
2026-04-24 10:25:16.706,0.460769,3.403265,0,47.397971,8.546163,-0.544
2026-04-24 10:25:16.839,0.465738,3.403265,0,47.397971,8.546163,-0.531
2026-04-24 10:25:16.993,0.469278,3.403265,0,47.397971,8.546163,-0.526
2026-04-24 10:25:17.121,0.469126,3.403265,0,47.397971,8.546163,-0.522
2026-04-24 10:25:17.274,0.471336,3.403265,0,47.397971,8.546163,-0.516
2026-04-24 10:25:17.395,0.472186,3.403265,0,47.397971,8.546163,-0.507
2026-04-24 10:25:17.513,0.473248,3.403265,0,47.397971,8.546163,-0.497
2026-04-24 10:25:17.643,0.474236,3.403265,0,47.397971,8.546163,-0.489
2026-04-24 10:25:17.807,0.470305,3.403265,0,47.397971,8.546163,-0.480
2026-04-24 10:25:17.960,0.480372,3.403265,0,47.397971,8.546163,-0.470
2026-04-24 10:25:18.110,0.482186,3.403265,0,47.397971,8.546163,-0.466
2026-04-24 10:25:18.254,0.484319,3.403265,0,47.397971,8.546163,-0.456
2026-04-24 10:25:18.387,0.494005,3.403265,0,47.397971,8.546163,-0.446
2026-04-24 10:25:18.531,0.501843,3.403265,0,47.397971,8.546163,-0.446
2026-04-24 10:25:18.673,0.496657,3.403265,0,47.397971,8.546163,-0.423
2026-04-24 10:25:18.828,0.498002,3.403265,0,47.397971,8.546163,-0.419
2026-04-24 10:25:18.951,0.502871,3.403265,0,47.397971,8.546163,-0.410
2026-04-24 10:25:19.095,0.495917,3.403265,0,47.397971,8.546163,-0.404
2026-04-24 10:25:19.250,0.500484,3.403265,0,47.397971,8.546163,-0.401
2026-04-24 10:25:19.413,0.495483,3.403265,0,47.397971,8.546163,-0.393
2026-04-24 10:25:19.554,0.506969,3.403265,0,47.397971,8.546163,-0.386
2026-04-24 10:25:19.711,0.511275,3.403265,0,47.397971,8.546163,-0.377
2026-04-24 10:25:19.834,0.513424,3.403265,0,47.397971,8.546163,-0.374
2026-04-24 10:25:19.965,0.515906,3.403265,0,47.397971,8.546163,-0.370
2026-04-24 10:25:20.107,0.522058,3.403265,0,47.397971,8.546163,-0.370
2026-04-24 10:25:20.295,0.514948,3.403265,0,47.397971,8.546163,-0.367
2026-04-24 10:25:20.437,0.512477,3.403265,0,47.397971,8.546163,-0.366
2026-04-24 10:25:20.561,0.510485,3.403265,0,47.397971,8.546163,-0.366
2026-04-24 10:25:20.702,0.524774,3.403265,0,47.397971,8.546163,-0.364
2026-04-24 10:25:20.834,0.531654,3.403265,0,47.397971,8.546163,-0.363
2026-04-24 10:25:20.998,0.533617,3.403265,0,47.397971,8.546163,-0.361
2026-04-24 10:25:21.138,0.538917,3.403265,0,47.397971,8.546163,-0.360
2026-04-24 10:25:21.271,0.536598,3.403265,0,47.397971,8.546163,-0.357
2026-04-24 10:25:21.486,0.530451,3.403265,0,47.397971,8.546163,-0.356
2026-04-24 10:25:21.718,0.525391,3.403265,0,47.397971,8.546163,-0.356
2026-04-24 10:25:21.897,0.521897,3.403265,0,47.397971,8.546163,-0.355
2026-04-24 10:25:22.108,0.513409,3.403265,0,47.397971,8.546163,-0.354
2026-04-24 10:25:22.350,0.502816,3.403265,0,47.397971,8.546163,-0.352
2026-04-24 10:25:22.574,0.488895,3.403265,0,47.397971,8.546163,-0.352
2026-04-24 10:25:22.748,0.481682,3.403265,0,47.397971,8.546163,-0.351
2026-04-24 10:25:22.931,0.472754,3.403265,0,47.397971,8.546163,-0.351
2026-04-24 10:25:23.131,0.468173,3.403265,0,47.397971,8.546163,-0.350
2026-04-24 10:25:23.278,0.475356,3.403265,0,47.397971,8.546163,-0.348
2026-04-24 10:25:23.405,0.462815,3.403265,0,47.397971,8.546164,-0.348
2026-04-24 10:25:23.522,0.460779,3.403265,0,47.397971,8.546164,-0.347
2026-04-24 10:25:23.715,0.448788,3.403265,0,47.397971,8.546164,-0.346
2026-04-24 10:25:23.900,0.453308,3.403265,0,47.397971,8.546164,-0.346
2026-04-24 10:25:24.097,0.454708,3.403265,0,47.397971,8.546164,-0.343
2026-04-24 10:25:24.245,0.450648,3.403265,0,47.397971,8.546164,-0.341
2026-04-24 10:25:24.374,0.453613,3.403265,0,47.397971,8.546164,-0.339
2026-04-24 10:25:24.530,0.446306,3.403265,0,47.397971,8.546164,-0.339
2026-04-24 10:25:24.719,0.442280,3.403265,0,47.397971,8.546164,-0.338
2026-04-24 10:25:24.866,0.448452,3.403265,0,47.397971,8.546164,-0.337
2026-04-24 10:25:25.021,0.444543,3.403265,0,47.397971,8.546164,-0.336
2026-04-24 10:25:25.189,0.443128,3.403265,0,47.397971,8.546164,-0.335
2026-04-24 10:25:25.314,0.446022,3.403265,0,47.397971,8.546164,-0.333
2026-04-24 10:25:25.473,0.452450,3.403265,0,47.397971,8.546164,-0.333
2026-04-24 10:25:25.739,0.451969,3.403265,0,47.397971,8.546164,-0.332
2026-04-24 10:25:25.925,0.443774,3.403265,0,47.397971,8.546164,-0.330
2026-04-24 10:25:26.109,0.453347,3.403265,0,47.397971,8.546164,-0.329
2026-04-24 10:25:26.267,0.446347,3.403265,0,47.397971,8.546164,-0.328
2026-04-24 10:25:26.385,0.444899,3.403265,0,47.397971,8.546164,-0.326
2026-04-24 10:25:26.543,0.445038,3.403265,0,47.397971,8.546164,-0.324
2026-04-24 10:25:26.714,0.442406,3.403265,0,47.397971,8.546164,-0.322
2026-04-24 10:25:26.898,0.450621,3.403265,0,47.397971,8.546164,-0.321
2026-04-24 10:25:27.051,0.438998,3.403265,0,47.397971,8.546164,-0.320
2026-04-24 10:25:27.186,0.428947,3.403265,0,47.397971,8.546164,-0.317
2026-04-24 10:25:27.368,0.432522,3.403265,0,47.397971,8.546164,-0.311
2026-04-24 10:25:27.541,0.432352,3.403265,0,47.397971,8.546164,-0.309
