timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695946.365026,2026-03-05T07:32:26.365026,47.397971,8.5461636,0.35200002789497375,-494.64703369140625,0.0018921485170722008,-0.002085162093862891,-9.736502647399902,0.00044174169306643307,-0.0007726071053184569,0.0006591223645955324,,
1772695946.469126,2026-03-05T07:32:26.469126,47.397971,8.5461636,0.3530000150203705,-494.6460266113281,-8.442625403404236e-05,0.0003787351306527853,-9.730648040771484,-0.0009595399023965001,0.00030848366441205144,-0.0008241967298090458,,
1772695946.5713015,2026-03-05T07:32:26.571301,47.397971,8.5461636,0.3530000150203705,-494.6460266113281,-8.442625403404236e-05,0.0003787351306527853,-9.730648040771484,-0.0009595399023965001,0.00030848366441205144,-0.0008241967298090458,,
1772695946.67293,2026-03-05T07:32:26.672930,47.397971,8.5461636,0.3540000021457672,-494.64501953125,-0.00387359200976789,-0.004295744001865387,-9.73457145690918,1.7191574443131685e-05,-0.0003892913809977472,-0.00033451488707214594,,
1772695946.7741885,2026-03-05T07:32:26.774189,47.397971,8.5461636,0.35500001907348633,-494.6440124511719,0.0032536406069993973,-0.007902930490672588,-9.726856231689453,2.1071984519949183e-05,-0.0002788831479847431,-0.0005759774940088391,,
1772695946.8769803,2026-03-05T07:32:26.876980,47.397971,8.5461636,0.35500001907348633,-494.6440124511719,0.0032536406069993973,-0.007902930490672588,-9.726856231689453,2.1071984519949183e-05,-0.0002788831479847431,-0.0005759774940088391,,
1772695947.0454948,2026-03-05T07:32:27.045495,47.397971,8.5461636,0.35500001907348633,-494.6440124511719,-0.012231292203068733,0.0035726274363696575,-9.731731414794922,0.00040565451490692794,0.0004373450356069952,-0.00014156235556583852,,
1772695947.1483352,2026-03-05T07:32:27.148335,47.397971,8.5461636,0.35500001907348633,-494.6440124511719,-0.012231292203068733,0.0035726274363696575,-9.731731414794922,0.00040565451490692794,0.0004373450356069952,-0.00014156235556583852,,
1772695947.2539184,2026-03-05T07:32:27.253918,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.012231292203068733,0.0035726274363696575,-9.731731414794922,0.00040565451490692794,0.0004373450356069952,-0.00014156235556583852,,
1772695947.355954,2026-03-05T07:32:27.355954,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.0033346456475555897,-0.01125897653400898,-9.734373092651367,0.0002419580559944734,-3.2005180401029065e-05,-0.00024066190235316753,,
1772695947.4572825,2026-03-05T07:32:27.457283,47.397971,8.5461636,0.35600000619888306,-494.6430358886719,-0.002259827684611082,-0.004085134714841843,-9.733438491821289,0.00034696562215685844,0.000312916177790612,-0.00041675608372315764,,
1772695947.5608833,2026-03-05T07:32:27.560883,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,-0.002259827684611082,-0.004085134714841843,-9.733438491821289,0.00034696562215685844,0.000312916177790612,-0.00041675608372315764,,
1772695947.6629732,2026-03-05T07:32:27.662973,47.397971,8.5461636,0.3570000231266022,-494.64202880859375,0.00011428212746977806,-0.0035870312713086605,-9.724818229675293,0.0004572101170197129,-0.0004898470942862332,-0.0006125853979028761,,
1772695947.768785,2026-03-05T07:32:27.768785,47.397971,8.5461636,0.359000027179718,-494.6400146484375,0.002329973503947258,-0.007934058085083961,-9.73058032989502,0.00012644316302612424,0.0005359268398024142,-0.0014235005946829915,,
1772695947.8750243,2026-03-05T07:32:27.875024,47.397971,8.5461636,0.359000027179718,-494.6400146484375,0.002329973503947258,-0.007934058085083961,-9.73058032989502,0.00012644316302612424,0.0005359268398024142,-0.0014235005946829915,,
1772695947.9777954,2026-03-05T07:32:27.977795,47.397971,8.5461636,0.359000027179718,-494.6400146484375,-0.0008159950375556946,-0.0056670294143259525,-9.72658920288086,0.000484631018480286,-0.0003897358838003129,0.0009007477783598006,,
1772695948.0865536,2026-03-05T07:32:28.086554,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.0030710487626492977,-0.0069519164972007275,-9.729337692260742,0.001078850938938558,0.0005413723411038518,0.00039400652167387307,,
1772695948.2089188,2026-03-05T07:32:28.208919,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.003122965805232525,0.004278514068573713,-9.737489700317383,0.0004316173435654491,0.0004680338315665722,-0.0005950218182988465,,
1772695948.3149385,2026-03-05T07:32:28.314939,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.005807728040963411,-0.0017261906759813428,-9.72576904296875,-0.00015424277808051556,-0.0001772380346665159,0.00012373877689242363,,
1772695948.4184384,2026-03-05T07:32:28.418438,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.005807728040963411,-0.0017261906759813428,-9.72576904296875,-0.00015424277808051556,-0.0001772380346665159,0.00012373877689242363,,
1772695948.5254133,2026-03-05T07:32:28.525413,47.397971,8.5461636,0.36100003123283386,-494.6380310058594,0.0007477831095457077,0.0007854995783418417,-9.742081642150879,5.1657822041306645e-05,-0.00013762286107521504,-0.0014678369043394923,,
1772695948.6397703,2026-03-05T07:32:28.639770,47.397971,8.5461636,0.36100003123283386,-494.6380310058594,0.0007477831095457077,0.0007854995783418417,-9.742081642150879,5.1657822041306645e-05,-0.00013762286107521504,-0.0014678369043394923,,
1772695948.7438748,2026-03-05T07:32:28.743875,47.397971,8.5461636,0.36100003123283386,-494.6380310058594,-0.0018968122312799096,0.002209420083090663,-9.726461410522461,-0.0003090419922955334,1.283327947021462e-06,-0.0001017560571199283,,
1772695948.8448946,2026-03-05T07:32:28.844895,47.397971,8.5461636,0.36000001430511475,-494.6390380859375,-0.0017073875060305,-0.004887960851192474,-9.726969718933105,0.00022094852465670556,-0.00032635091338306665,0.00021439588454086334,,
